"accX","accY","accZ"
-0.04516602,0.1767578,-1.012695
-0.04467773,0.1760254,-1.012207
-0.04443359,0.1745605,-1.013184
-0.04418945,0.1748047,-1.012451
-0.04321289,0.1748047,-1.011719
-0.04223633,0.1740723,-1.012451
-0.04174805,0.1728516,-1.009766
-0.04272461,0.1728516,-1.008545
-0.04272461,0.1721191,-1.008789
-0.04101563,0.1713867,-1.009033
-0.04077148,0.1726074,-1.009766
-0.04101563,0.173584,-1.008789
-0.04150391,0.1740723,-1.008301
-0.04296875,0.1745605,-1.010254
-0.04370117,0.1750488,-1.01123
-0.04345703,0.1757813,-1.01001
-0.04370117,0.1762695,-1.010498
-0.04418945,0.177002,-1.011963
-0.04370117,0.1772461,-1.012207
-0.04443359,0.1767578,-1.012695
-0.04516602,0.177002,-1.013672
-0.04492188,0.1765137,-1.013428
-0.04516602,0.1757813,-1.013428
-0.04541016,0.1760254,-1.013916
-0.04199219,0.1738281,-1.01416
-0.04077148,0.1730957,-1.014404
-0.04150391,0.1730957,-1.011475
-0.04223633,0.1730957,-1.01001
-0.04174805,0.1730957,-1.01001
-0.04125977,0.1738281,-1.008057
-0.04125977,0.1733398,-1.008545
-0.04150391,0.1726074,-1.010498
-0.04174805,0.1726074,-1.009277
-0.04174805,0.173584,-1.009277
-0.04248047,0.1738281,-1.010254
-0.04296875,0.1740723,-1.008789
-0.04296875,0.1745605,-1.01001
-0.04223633,0.1748047,-1.012207
-0.04370117,0.1748047,-1.01123
-0.04467773,0.1757813,-1.012939
-0.04467773,0.1762695,-1.01123
-0.04443359,0.1757813,-1.011963
-0.04370117,0.175293,-1.013916
-0.04296875,0.175293,-1.011475
-0.04370117,0.1748047,-1.011475
-0.04418945,0.1743164,-1.013184
-0.04370117,0.1740723,-1.011475
-0.04321289,0.1743164,-1.011719
-0.04248047,0.1755371,-1.013916
-0.04199219,0.1755371,-1.01123
-0.04199219,0.1750488,-1.01123
-0.04272461,0.1748047,-1.012939
-0.04370117,0.1748047,-1.010986
-0.04174805,0.173584,-1.012207
-0.04174805,0.1738281,-1.009766
-0.04345703,0.1743164,-1.009766
-0.04370117,0.173584,-1.012451
-0.04345703,0.1730957,-1.010498
-0.04345703,0.1733398,-1.01001
-0.04345703,0.1738281,-1.012695
-0.04345703,0.1733398,-1.011719
-0.04418945,0.1730957,-1.011475
-0.04443359,0.1748047,-1.012451
-0.04321289,0.1740723,-1.010742
-0.04248047,0.173584,-1.011475
-0.04321289,0.1757813,-1.010498
-0.04345703,0.1760254,-1.008301
-0.04248047,0.173584,-1.013184
-0.04443359,0.1740723,-1.011719
-0.04516602,0.1745605,-1.012695
-0.04394531,0.1745605,-1.011719
-0.04248047,0.1748047,-1.009277
-0.04223633,0.175293,-1.010742
-0.04248047,0.175293,-1.012207
-0.04296875,0.1748047,-1.010742
-0.04345703,0.1740723,-1.011475
-0.04296875,0.1730957,-1.011719
-0.04296875,0.1738281,-1.010498
-0.04370117,0.1745605,-1.011719
-0.04296875,0.1745605,-1.011963
-0.04248047,0.1743164,-1.011475
-0.04394531,0.1748047,-1.012451
-0.04321289,0.1738281,-1.01001
-0.04321289,0.1738281,-1.010986
-0.04321289,0.1748047,-1.011963
-0.04248047,0.175293,-1.010498
-0.04272461,0.1745605,-1.010498
-0.04296875,0.1743164,-1.012451
-0.04296875,0.1743164,-1.010498
-0.04296875,0.1733398,-1.011719
-0.04321289,0.173584,-1.013428
-0.04321289,0.1750488,-1.011963
-0.04321289,0.175293,-1.011719
-0.04272461,0.1743164,-1.013184
-0.04296875,0.1738281,-1.010986
-0.04345703,0.1750488,-1.012695
-0.04394531,0.1757813,-1.010498
-0.04418945,0.175293,-1.010254
-0.04321289,0.1748047,-1.013184
-0.04223633,0.1743164,-1.011963
-0.04248047,0.1743164,-1.01123
-0.04394531,0.1748047,-1.012207
-0.04394531,0.1750488,-1.010742
-0.04345703,0.1740723,-1.010498
-0.04345703,0.1738281,-1.012207
-0.04321289,0.1738281,-1.010742
-0.04321289,0.173584,-1.010254
-0.04296875,0.173584,-1.011963
-0.04272461,0.173584,-1.010498
-0.04272461,0.173584,-1.012695
-0.04248047,0.1730957,-1.013184
-0.04248047,0.1738281,-1.011475
-0.04248047,0.1740723,-1.012207
-0.04296875,0.1745605,-1.012207
-0.04345703,0.1743164,-1.010986
-0.04418945,0.1743164,-1.011475
-0.04394531,0.1743164,-1.010498
-0.04418945,0.1743164,-1.009277
-0.04467773,0.1748047,-1.01123
-0.04394531,0.175293,-1.011719
-0.04296875,0.1750488,-1.011963
-0.04296875,0.1748047,-1.014404
-0.04223633,0.1745605,-1.012939
-0.04296875,0.1740723,-1.010986
-0.04345703,0.1748047,-1.011475
-0.04296875,0.1748047,-1.01001
-0.04272461,0.1733398,-1.011719
-0.04321289,0.1730957,-1.012451
-0.04345703,0.1740723,-1.010986
-0.04321289,0.1750488,-1.012451
-0.04345703,0.1750488,-1.012207
-0.04345703,0.1740723,-1.01001
-0.04321289,0.173584,-1.010254
-0.04296875,0.1740723,-1.011963
-0.04272461,0.1740723,-1.010254
-0.04345703,0.1740723,-1.01123
-0.04370117,0.1743164,-1.011963
-0.04296875,0.1738281,-1.010742
-0.04321289,0.173584,-1.012939
-0.04272461,0.1738281,-1.010986
-0.04296875,0.1740723,-1.010498
-0.04345703,0.1743164,-1.010742
-0.04321289,0.1745605,-1.01001
-0.04321289,0.1738281,-1.010254
-0.04345703,0.1730957,-1.012695
-0.04296875,0.1738281,-1.012207
-0.04272461,0.1745605,-1.01123
-0.04272461,0.1748047,-1.012207
-0.04272461,0.1748047,-1.010986
-0.04272461,0.1743164,-1.010254
-0.04321289,0.1740723,-1.012695
-0.04345703,0.1740723,-1.012207
-0.04394531,0.1750488,-1.011963
-0.04345703,0.1745605,-1.01123
-0.04296875,0.1745605,-1.010742
-0.04345703,0.1743164,-1.011963
-0.04345703,0.1743164,-1.012207
-0.04272461,0.1740723,-1.010498
-0.04296875,0.1743164,-1.010742
-0.04370117,0.1745605,-1.010498
-0.04321289,0.1743164,-1.01001
-0.04321289,0.1733398,-1.010254
-0.04296875,0.1730957,-1.012207
-0.04248047,0.1730957,-1.011475
-0.04321289,0.1733398,-1.011719
-0.04370117,0.1738281,-1.011475
-0.04345703,0.1733398,-1.011475
-0.04418945,0.1723633,-1.013184
-0.04370117,0.1728516,-1.011963
-0.04370117,0.1745605,-1.011963
-0.04418945,0.1757813,-1.012207
-0.04394531,0.1760254,-1.010254
-0.04345703,0.1748047,-1.010742
-0.04370117,0.1738281,-1.012451
-0.04370117,0.1738281,-1.011475
-0.04345703,0.1745605,-1.01001
-0.04345703,0.1748047,-1.01123
-0.04321289,0.1740723,-1.01001
-0.04296875,0.1740723,-1.01001
-0.04296875,0.1738281,-1.010986
-0.04174805,0.1740723,-1.010986
-0.04272461,0.1740723,-1.011475
-0.04394531,0.1740723,-1.01123
-0.04321289,0.1745605,-1.011719
-0.04321289,0.1745605,-1.012207
-0.04321289,0.1743164,-1.011963
-0.04296875,0.1740723,-1.01123
-0.04394531,0.1743164,-1.011475
-0.04443359,0.1743164,-1.010986
-0.04370117,0.1740723,-1.009033
-0.04296875,0.1740723,-1.01001
-0.04296875,0.1733398,-1.011963
-0.04345703,0.1733398,-1.011963
-0.04370117,0.1740723,-1.011475
-0.04248047,0.1750488,-1.010986
-0.04223633,0.1743164,-1.010986
-0.04272461,0.1738281,-1.012207
-0.04321289,0.1743164,-1.013184
-0.04345703,0.1745605,-1.011475
-0.04370117,0.1745605,-1.011475
-0.04321289,0.1743164,-1.010742
-0.04321289,0.1740723,-1.01123
-0.04394531,0.173584,-1.012695
-0.04345703,0.1740723,-1.013184
-0.04272461,0.1743164,-1.010986
-0.04296875,0.1738281,-1.01123
-0.04345703,0.1745605,-1.01123
-0.04394531,0.1750488,-1.010254
-0.04272461,0.1743164,-1.012695
-0.04248047,0.1733398,-1.01123
-0.04321289,0.173584,-1.011475
-0.04345703,0.1743164,-1.010498
-0.04296875,0.1745605,-1.009277
-0.04272461,0.1738281,-1.010254
-0.04272461,0.1733398,-1.012207
-0.04248047,0.1738281,-1.010986
-0.04321289,0.1738281,-1.010742
-0.04370117,0.173584,-1.011475
-0.04296875,0.1743164,-1.009521
-0.04272461,0.1743164,-1.010498
-0.04272461,0.1738281,-1.013184
-0.04272461,0.1738281,-1.011475
-0.04296875,0.1745605,-1.01123
-0.04345703,0.1748047,-1.01123
-0.04321289,0.1745605,-1.010742
-0.04321289,0.1740723,-1.012939
-0.04321289,0.1740723,-1.01123
-0.04345703,0.1740723,-1.01001
-0.04370117,0.1738281,-1.011719
-0.04321289,0.1743164,-1.010498
-0.04321289,0.1740723,-1.01001
-0.04321289,0.173584,-1.012451
-0.04272461,0.1740723,-1.010986
-0.04321289,0.173584,-1.010498
-0.04321289,0.1733398,-1.011963
-0.04272461,0.1743164,-1.010498
-0.04248047,0.1748047,-1.010254
-0.04223633,0.1743164,-1.009766
-0.04321289,0.1748047,-1.009766
-0.04589844,0.1777344,-1.012451
-0.04614258,0.1777344,-1.01123
-0.04248047,0.1733398,-1.01416
-0.04101563,0.171875,-1.015869
-0.04394531,0.1755371,-1.012695
-0.04418945,0.1767578,-1.012695
-0.04199219,0.1745605,-1.011719
-0.04077148,0.171875,-1.010254
-0.04248047,0.1711426,-1.011475
-0.04418945,0.1730957,-1.011963
-0.04516602,0.1757813,-1.010254
-0.04614258,0.1767578,-1.010254
-0.04663086,0.1774902,-1.009521
-0.04711914,0.1779785,-1.009033
-0.04638672,0.1774902,-1.01001
-0.0456543,0.1762695,-1.008057
-0.04492188,0.175293,-1.008545
-0.04418945,0.1743164,-1.010986
-0.04370117,0.1733398,-1.01001
-0.04345703,0.1730957,-1.010986
-0.04321289,0.1733398,-1.013916
-0.04248047,0.1733398,-1.011963
-0.04248047,0.1733398,-1.01123
-0.04223633,0.173584,-1.012207
-0.04174805,0.173584,-1.011475
-0.04174805,0.1723633,-1.01123
-0.04174805,0.1730957,-1.011963
-0.04321289,0.1738281,-1.01123
-0.04394531,0.1745605,-1.011719
-0.04272461,0.175293,-1.014404
-0.04394531,0.1748047,-1.010498
-0.04492188,0.1757813,-1.009277
-0.04345703,0.1748047,-1.015625
-0.04541016,0.1748047,-1.007813
-0.0456543,0.1757813,-1.010254
-0.04467773,0.1745605,-1.012695
-0.04516602,0.1740723,-1.008057
-0.04443359,0.1738281,-1.011475
-0.04345703,0.1730957,-1.013916
-0.04370117,0.1728516,-1.010254
-0.04003906,0.1765137,-1.00415
-0.04711914,0.1826172,-0.9526367
-0.04589844,0.1855469,-0.9958496
-0.04150391,0.1801758,-1.072021
-0.04223633,0.1733398,-1.054443
-0.04370117,0.1713867,-1.002441
-0.04272461,0.1755371,-0.998291
-0.04150391,0.1801758,-1.012207
-0.04223633,0.1843262,-1.00708
-0.04125977,0.1870117,-1.00293
-0.04003906,0.1882324,-1.001465
-0.04223633,0.1889648,-1.000732
-0.0402832,0.1914063,-1.008789
-0.03637695,0.1950684,-1.023438
-0.03662109,0.1948242,-1.018311
-0.05224609,0.1984863,-0.9570313
-0.04174805,0.1550293,-1.01001
-0.02514648,0.1569824,-1.088135
-0.0390625,0.2475586,-0.9440918
-0.0625,0.3847656,-0.927002
-0.06005859,0.6425781,-1.062256
-0.05126953,0.3474121,-1.045166
-0.02661133,0.04443359,-1.023438
-0.01831055,0.1486816,-1.091797
-0.04931641,0.355957,-1.152344
-0.08447266,0.3110352,-1.047852
-0.02124023,0.08300781,-0.9914551
-0.0559082,-0.1435547,-1.069336
-0.154541,-0.08959961,-1.0354
-0.05249023,0.04541016,-1.096191
-0.0456543,0.1025391,-1.184082
-0.1523438,0.08618164,-1.241943
-0.2902832,0.02490234,-1.213379
-0.3566895,0.09399414,-1.037842
-0.2226563,0.2004395,-0.9729004
0.07397461,0.09399414,-1.037354
0.1960449,-0.005859375,-1.134521
0.08691406,-0.08642578,-1.346436
-0.07861328,-0.3972168,-1.656494
-0.08349609,-0.9660645,-1.986084
-0.0009765625,-1.214111,-1.850342
0.04174805,-0.9472656,-1.422363
-0.1142578,0.1081543,-1.134277
-0.4990234,0.08789063,-0.9001465
-0.8364258,-0.2163086,-0.5705566
-0.8195801,-0.583252,-0.7822266
-0.7897949,-0.8583984,-1.028809
-0.7954102,-0.8039551,-0.9372559
-0.5695801,-0.7426758,-0.3918457
-0.2509766,-1.050537,-0.8540039
-0.3115234,-0.7502441,-2.332275
-0.6816406,-0.4221191,-2.459473
-0.3581543,-0.6704102,-1.961182
0.2114258,-0.7575684,-1.883301
0.1584473,-0.447998,-1.360352
0.01416016,-0.4645996,-1.088867
0.05517578,-0.5402832,-1.33252
0.1569824,-0.109375,-1.137207
0.1455078,0.01074219,-0.7373047
0.09448242,-0.07006836,-0.7231445
0.001953125,-0.1037598,-0.7709961
-0.05737305,-0.05664063,-0.5856934
-0.1091309,-0.03881836,-0.265625
-0.2216797,-0.06787109,-0.001953125
-0.3469238,-0.01245117,0.07983398
-0.4667969,0.05786133,0.01123047
-0.5830078,0.1225586,-0.1560059
-0.6787109,0.348877,-0.0871582
-0.7355957,0.6696777,0.3391113
-0.6914063,0.7160645,0.784668
-0.546875,0.7143555,1.294189
-0.3566895,0.7749023,1.537598
-0.001464844,0.7932129,1.778076
0.2087402,0.9658203,2.031982
0.4519043,1.334473,2.177734
0.6315918,1.747559,2.145996
0.8535156,2.426514,1.98291
1.177002,3.116211,1.631104
1.582275,3.095459,1.022461
1.952393,2.304932,0.2976074
2.540283,1.421143,-0.1418457
3.547607,0.6586914,-0.3613281
4.430908,-0.3049316,-0.9833984
4.669434,-1.81543,-2.422119
3.982422,-3.788818,-3.583008
1.970703,-6.354736,-0.2941895
1.788574,-5.134033,0.432373
1.51709,-3.519531,-0.798584
1.128418,-2.401611,-1.568604
0.970459,-1.905762,-1.198486
0.9714355,-1.738037,-0.7702637
0.9250488,-1.631592,-0.7341309
0.8046875,-1.416016,-0.8417969
0.7155762,-1.160156,-0.8017578
0.6601563,-0.9094238,-0.7214355
0.5905762,-0.6940918,-0.6943359
0.5014648,-0.6010742,-0.6950684
0.4570313,-0.6789551,-0.7353516
0.435791,-0.8720703,-0.8413086
0.3823242,-1.445801,-0.9379883
0.3718262,-1.564209,-0.8950195
0.3330078,-1.387695,-0.8618164
0.302002,-1.331787,-0.8640137
0.2758789,-1.321289,-0.9609375
0.2431641,-1.381348,-1.106445
0.2595215,-1.511719,-1.061768
0.2487793,-1.518555,-1.010498
0.3186035,-1.518311,-0.9199219
0.3623047,-1.61084,-0.6350098
0.2099609,-1.483398,-0.4147949
0.02001953,-1.005127,-0.5109863
0.01342773,-0.5664063,-0.3859863
0.03710938,-0.2055664,-0.1462402
-0.1525879,0.260498,-0.002685547
-0.3183594,0.328125,0.09301758
-0.3967285,0.3439941,0.135498
-0.3652344,0.4956055,0.2214355
-0.3706055,0.8552246,0.4406738
-0.4572754,1.124023,0.6564941
-0.5410156,1.006836,0.6022949
-0.5622559,0.8295898,0.3586426
-0.5427246,0.8725586,0.2807617
-0.4938965,0.9326172,0.3227539
-0.4196777,1.014404,0.3066406
-0.3115234,1.236572,0.284668
-0.1611328,1.541992,0.3352051
0.02514648,1.751221,0.3317871
0.3852539,2.2146,0.2333984
0.5700684,2.469482,0.3647461
0.7580566,2.645264,0.5112305
0.939209,2.652588,0.5668945
1.193115,2.519775,0.5498047
1.487061,2.373047,0.5771484
1.782227,2.034424,0.6469727
2.175781,1.163086,0.5090332
2.722656,0.3640137,0.15625
3.126465,-0.2617188,-0.4567871
3.349365,-0.9697266,-1.216553
4.244873,-2.384521,-2.356201
5.426025,-4.842529,-2.66748
4.508057,-6.695801,-1.330078
1.560547,-4.727051,1.311523
1.598877,-2.498291,0.03149414
1.504395,-1.908447,-0.8120117
1.246338,-2.04126,-0.8391113
1.088379,-2.044678,-0.8286133
1.009766,-1.813721,-0.8574219
0.9589844,-1.435059,-0.670166
0.8862305,-1.159912,-0.3779297
0.8132324,-1.054932,-0.2424316
0.7150879,-1.120605,-0.2329102
0.6416016,-1.251465,-0.2016602
0.6081543,-1.265625,-0.1796875
0.5915527,-1.212891,-0.2268066
0.5495605,-1.212891,-0.2729492
0.5307617,-1.294189,-0.1750488
0.515625,-1.27002,-0.1320801
0.4741211,-1.222412,-0.192627
0.4094238,-1.22583,-0.3054199
0.3369141,-1.293457,-0.442627
0.2421875,-1.36499,-0.5373535
0.1999512,-1.334229,-0.5478516
0.2167969,-1.176514,-0.5200195
0.1730957,-1.033936,-0.4421387
0.07324219,-1.044922,-0.3081055
-0.06445313,-1.204834,-0.1655273
-0.1542969,-1.371094,-0.1271973
-0.04956055,-1.351563,-0.2641602
0.0637207,-1.239746,-0.541748
0.02856445,-1.211182,-0.8410645
0.2624512,-0.9870605,-1.060791
0.6508789,-0.5153809,-0.6433105
0.5112305,-0.05908203,0.0
-0.1186523,0.2319336,0.6655273
-0.5292969,0.4436035,1.007324
-0.505127,0.807373,1.029541
-0.3244629,1.54126,0.5532227
-0.2458496,2.212402,-0.1635742
-0.333252,2.427734,-0.4956055
-0.5026855,2.053467,-0.1508789
-0.5234375,1.217773,0.486084
-0.4960938,0.5473633,0.673584
-0.5415039,0.4367676,0.5068359
-0.5915527,0.5444336,0.2265625
-0.5761719,0.7919922,0.03710938
-0.4970703,0.96875,0.1882324
-0.3227539,1.134766,0.2890625
-0.2475586,1.192627,0.2895508
-0.142334,1.271729,0.3183594
-0.04443359,1.421387,0.4438477
0.06787109,1.574951,0.6586914
0.1853027,1.625732,0.869873
0.3132324,1.6604,0.9985352
0.4770508,1.763672,0.935791
0.6801758,1.869629,0.7438965
0.838623,1.782959,0.5556641
0.9604492,1.397705,0.5002441
1.033447,0.9172363,0.5368652
1.332764,-0.3391113,0.2324219
1.660645,-1.257813,-0.4873047
1.724609,-2.376953,-1.667969
1.378906,-2.604736,-2.260986
1.056396,-2.04248,-2.038574
1.030762,-1.303223,-1.411865
1.251221,-1.069336,-0.9812012
1.469971,-1.870361,-0.9372559
1.575684,-3.185303,-0.5837402
1.330078,-4.172607,0.1437988
0.8574219,-4.367188,0.6015625
0.6391602,-3.522949,-0.04370117
0.6408691,-2.305908,-0.8493652
0.6359863,-1.710205,-1.075928
0.5581055,-1.770508,-0.215332
0.5026855,-1.743896,-0.04785156
0.4611816,-1.525391,-0.1899414
0.4223633,-1.378906,-0.3129883
0.390625,-1.429443,-0.3154297
0.3774414,-1.543945,-0.2973633
0.3820801,-1.538818,-0.3205566
0.3508301,-1.424316,-0.3757324
0.3115234,-1.342285,-0.4604492
0.2961426,-1.30249,-0.5463867
0.270752,-1.343994,-0.6318359
0.2131348,-1.574951,-0.6477051
0.1657715,-1.844971,-0.5305176
0.1442871,-2.016357,-0.3569336
0.2397461,-1.845703,-0.2983398
0.269043,-1.419922,-0.3623047
0.2277832,-0.9567871,-0.3395996
0.1340332,-0.5305176,-0.2651367
0.005371094,-0.1899414,-0.1657715
-0.1191406,0.03833008,-0.05493164
-0.2587891,0.2209473,0.07275391
-0.3876953,0.3691406,0.1530762
-0.4750977,0.4775391,0.248291
-0.5283203,0.6799316,0.2148438
-0.5637207,0.9821777,0.2600098
-0.5981445,1.320801,0.2797852
-0.6765137,1.586914,0.2834473
-0.8044434,1.679443,0.28125
-0.7724609,1.056641,0.1420898
-0.6872559,0.7043457,0.09008789
-0.6259766,0.7248535,0.06445313
-0.5681152,0.9353027,0.02441406
-0.5,1.031006,-0.004150391
-0.423584,1.013184,0.01782227
-0.3369141,0.9812012,0.06713867
-0.1987305,0.9074707,0.1210938
-0.02758789,0.7443848,0.1594238
0.109375,0.5397949,0.1091309
0.078125,0.1943359,-0.09985352
-0.02709961,-0.4870605,-0.458252
0.1430664,-1.314941,-0.7902832
0.4050293,-2.185547,-0.8178711
0.3491211,-2.654297,-0.5871582
-0.1081543,-1.546875,-0.3190918
-0.1032715,-0.8356934,-0.5131836
-0.06225586,-0.7026367,-0.7365723
-0.04833984,-0.8474121,-0.7824707
-0.03393555,-1.013916,-0.6813965
-0.009277344,-1.170654,-0.5744629
-0.02319336,-1.28418,-0.5539551
-0.05712891,-1.358887,-0.6008301
-0.05493164,-1.408203,-0.6535645
-0.05078125,-1.433105,-0.6955566
-0.06274414,-1.32959,-0.701416
-0.07495117,-1.071289,-0.6560059
-0.1257324,-0.8083496,-0.5727539
-0.1794434,-0.6276855,-0.4968262
-0.2329102,-0.6938477,-0.4379883
-0.2331543,-0.7556152,-0.4692383
-0.2453613,-0.9228516,-0.4978027
-0.2556152,-1.169189,-0.4597168
-0.2402344,-1.337158,-0.3840332
-0.2426758,-1.433838,-0.3112793
-0.267334,-1.530518,-0.2644043
-0.2541504,-1.580078,-0.2924805
-0.2265625,-1.419922,-0.4042969
-0.2683105,-1.024658,-0.592041
-0.373291,-0.8093262,-0.7685547
-0.4047852,-0.7697754,-0.7319336
-0.394043,-0.5571289,-0.5883789
-0.4291992,-0.4755859,-0.7341309
-0.3132324,-0.5869141,-0.7770996
-0.282959,-0.6398926,-0.6787109
-0.3706055,-0.6052246,-0.5490723
-0.4558105,-0.5615234,-0.4714355
-0.5095215,-0.5136719,-0.520752
-0.451416,-0.4030762,-0.8666992
-0.4311523,-0.1411133,-1.230713
-0.5546875,-0.1186523,-1.266357
-0.6357422,-0.3950195,-0.9233398
-0.6115723,-0.8852539,-0.5046387
-0.5842285,-1.137207,-0.09960938
-0.6142578,-1.01709,0.09716797
-0.5844727,-0.8198242,0.1335449
-0.4645996,-0.3930664,-0.05249023
-0.3115234,-0.4575195,0.05493164
-0.3027344,-0.2441406,0.1569824
-0.4118652,-0.1315918,-0.251709
-0.3364258,-0.300293,-1.034912
-0.3210449,-0.4624023,-1.540771
-0.4851074,-0.6503906,-1.687012
-0.6728516,-1.044922,-1.448975
-0.6740723,-1.440674,-0.7827148
-0.6220703,-1.369873,0.1816406
-0.6147461,-0.9257813,0.5949707
-0.5454102,-0.559082,0.6491699
-0.5036621,-0.4174805,0.3781738
-0.5466309,-0.4226074,0.08813477
-0.5585938,-0.5148926,-0.2421875
-0.4658203,-0.7492676,-0.8435059
-0.470459,-0.5769043,-0.885498
-0.4499512,-0.3977051,-0.7133789
-0.4726563,-0.3466797,-0.4907227
-0.5192871,-0.4411621,-0.4365234
-0.5339355,-0.6130371,-0.4619141
-0.5217285,-0.7585449,-0.3581543
-0.5073242,-0.7348633,-0.2075195
-0.4985352,-0.5952148,-0.1123047
-0.5065918,-0.4648438,-0.08740234
-0.5280762,-0.4707031,-0.1384277
-0.5666504,-0.6416016,-0.2382813
-0.6022949,-0.8972168,-0.3886719
-0.5095215,-0.9587402,-0.6020508
-0.5217285,-0.855957,-0.7111816
-0.5739746,-0.8291016,-0.7558594
-0.578125,-0.8391113,-0.5964355
-0.5532227,-0.7868652,-0.3215332
-0.5212402,-0.6364746,-0.1765137
-0.5102539,-0.4682617,-0.2976074
-0.6235352,-0.3605957,-0.3237305
-0.689209,-0.4934082,-0.1464844
-0.6887207,-0.7470703,0.2055664
-0.6174316,-0.8518066,0.5192871
-0.4423828,-0.7329102,0.5031738
-0.4018555,-0.6403809,0.04418945
-0.3447266,-0.7355957,-0.6169434
-0.2929688,-0.7016602,-1.485107
-0.3535156,-0.7143555,-1.375732
-0.3671875,-0.8041992,-0.8320313
-0.4047852,-0.8010254,-0.2138672
-0.4887695,-0.704834,0.2209473
-0.5744629,-0.5073242,0.447998
-0.6691895,-0.4802246,0.5070801
-0.7011719,-0.5532227,0.4606934
-0.6652832,-0.673584,0.5219727
-0.6604004,-0.7199707,0.6984863
-0.6872559,-0.7456055,0.6262207
-0.7133789,-0.8862305,0.1699219
-0.7021484,-1.187988,-0.3356934
-0.6738281,-1.457275,-0.5170898
-0.6696777,-1.460693,-0.3349609
-0.6289063,-0.8796387,0.4892578
-0.6171875,-0.7092285,0.6230469
-0.623291,-0.6960449,0.3762207
-0.6311035,-0.6467285,0.2241211
-0.6542969,-0.5876465,0.1191406
-0.6716309,-0.5861816,0.01049805
-0.6713867,-0.6203613,-0.105957
-0.6643066,-0.6931152,-0.2460938
-0.6525879,-0.7631836,-0.2614746
-0.5656738,-0.7207031,-0.1147461
-0.5839844,-0.5727539,-0.01586914
-0.552002,-0.4003906,0.06030273
-0.5349121,-0.3588867,-0.04443359
-0.5197754,-0.4592285,-0.3752441
-0.5512695,-0.3212891,-0.472168
-0.6291504,-0.1738281,-0.07836914
-0.7041016,-0.1711426,0.2209473
-0.7231445,-0.3796387,0.1472168
-0.729248,-0.5202637,-0.06274414
-0.7331543,-0.5788574,-0.1025391
-0.7124023,-0.7497559,0.03881836
-0.706543,-0.9223633,-0.0793457
-0.7224121,-0.9025879,-0.3803711
-0.7353516,-0.7670898,-0.4287109
-0.7231445,-0.7087402,-0.2783203
-0.7050781,-0.7680664,-0.2224121
-0.6984863,-0.8337402,-0.2897949
-0.6794434,-0.7915039,-0.3730469
-0.5749512,-0.5881348,-0.4179688
-0.5998535,-0.1569824,-0.1091309
-0.5693359,0.02978516,0.1879883
-0.5373535,-0.3374023,0.04370117
-0.5175781,-0.6950684,-0.2749023
-0.5478516,-0.7177734,-0.472168
-0.6533203,-0.5114746,-0.4101563
-0.767334,-0.4672852,-0.2741699
-0.7854004,-0.6403809,-0.3481445
-0.7539063,-0.8137207,-0.5229492
-0.6618652,-0.6870117,-0.529541
-0.5769043,-0.217041,-0.3776855
-0.6569824,0.09960938,-0.02709961
-0.7275391,-0.08056641,0.2473145
-0.8491211,-0.668457,-0.21875
-0.8771973,-0.7131348,-0.3486328
-0.9104004,-0.7568359,-0.1958008
-0.9287109,-0.8203125,0.1203613
-0.9101563,-0.9372559,0.2250977
-0.8151855,-0.8566895,0.1552734
-0.8566895,-0.7810059,-0.03125
-0.8588867,-0.7705078,-0.1391602
-0.8620605,-0.7939453,-0.1799316
-0.8547363,-0.7402344,-0.2214355
-0.8330078,-0.6113281,-0.1711426
-0.822998,-0.4655762,-0.1518555
-0.7937012,-0.3583984,-0.2387695
-0.732666,-0.3154297,-0.3664551
-0.6186523,-0.4880371,-0.4567871
-0.564209,-0.5283203,-0.4482422
-0.6066895,-0.3203125,-0.2966309
-0.6821289,-0.1030273,0.02294922
-0.7072754,-0.1958008,0.1108398
-0.6936035,-0.4797363,-0.0949707
-0.7053223,-0.7043457,-0.3808594
-0.7375488,-0.7072754,-0.4008789
-0.7421875,-0.661377,-0.3305664
-0.7468262,-0.6376953,-0.2680664
-0.7453613,-0.5944824,-0.190918
-0.7463379,-0.4780273,-0.07592773
-0.7536621,-0.3554688,-0.04321289
-0.7739258,-0.3173828,-0.1323242
-0.8630371,-0.3168945,-0.317627
-0.9138184,-0.3071289,-0.1875
-0.9099121,-0.3781738,-0.02490234
-0.8762207,-0.4699707,0.006591797
-0.8676758,-0.4841309,-0.04663086
-0.864502,-0.4333496,-0.1149902
-0.8859863,-0.3564453,-0.1320801
-0.9040527,-0.307373,0.0009765625
-0.9194336,-0.2666016,0.2912598
-0.8974609,-0.255127,0.5407715
-0.8273926,-0.3515625,0.4804688
-0.7541504,-0.4262695,0.09716797
-0.7077637,-0.354248,-0.1149902
-0.7060547,-0.3378906,-0.1306152
-0.7507324,-0.5483398,-0.03564453
-0.7724609,-0.6135254,-0.01416016
-0.7868652,-0.5625,0.007568359
-0.7971191,-0.4550781,0.1240234
-0.7976074,-0.4057617,0.1213379
-0.8081055,-0.4768066,0.1882324
-0.8127441,-0.6262207,0.2524414
-0.7587891,-0.6022949,0.1853027
-0.7402344,-0.4055176,0.0559082
-0.7351074,-0.2709961,0.01147461
-0.7626953,-0.1972656,0.1342773
-0.755127,-0.2529297,0.2770996
-0.7402344,-0.4414063,0.1018066
-0.7680664,-0.5598145,-0.1787109
-0.8168945,-0.4992676,0.01928711
